time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/n_updates,train/value_loss,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,eval/mean_ep_length,eval/mean_reward
120000,,,,580,0.4901767622679472,0.2,0.14595194160938263,0.071337890625,0.0003,0.9943971037864685,-0.2972282318864018,0.002877831841760781,0.044947043,33.4,56.478012850880624
120832,4,6,1237,,,,,,,,,,,,
122880,5,8,1211,590,0.5238706720992923,0.2,0.25996363162994385,0.2236328125,0.0003,0.9959667921066284,-0.3137427562847733,0.03920690348895732,0.056457594,,
124928,1,0,2455,600,0.4516904642805457,0.2,0.16856661438941956,0.133935546875,0.0003,0.9968643188476562,-0.3213402783498168,0.0009312030990258791,0.016225902,,
125000,,,,610,0.3944436013698578,0.2,0.4130230247974396,0.190673828125,0.0003,0.9969200491905212,-0.3522438257932663,0.05422676063462859,0.107587285,91.2,58.36687485873699
126976,2,2,1437,,,,,,,,,,,,
129024,3,4,1336,620,14.419859665259718,0.2,9.215396881103516,0.137109375,0.0003,0.8741084933280945,-0.35388657203875484,0.006657305987755535,0.123686776,,
130000,,,,630,2.8824451856315134,0.2,1.11539626121521,0.131201171875,0.0003,0.9776703119277954,-0.38705492075532677,0.011871347959095146,0.036994595,30.6,54.463216722011566
131072,4,6,1276,,,,,,,,,,,,
133120,5,8,1215,640,3.7609321881085633,0.2,1.810139536857605,0.147021484375,0.0003,0.9698722958564758,-0.4019390308298171,0.01000355726282578,0.11475604,,
135000,,,,650,0.5880126315169036,0.2,0.17945444583892822,0.180029296875,0.0003,0.9918253421783447,-0.3842291094362736,0.023859540806006406,0.032115288,34.2,60.131351590156555
135168,1,0,2262,,,,,,,,,,,,
137216,2,2,1468,660,0.8016852108761668,0.2,0.23408196866512299,0.14228515625,0.0003,0.9921313524246216,-0.3628683564253151,0.01187262631719932,0.084960476,,
139264,3,4,1334,670,0.5500004889909178,0.2,0.15384429693222046,0.1134765625,0.0003,0.995849609375,-0.32071184045635165,0.007752375129348366,0.038998015,,
140000,,,,680,0.5433533732313662,0.2,0.2911680042743683,0.10703125,0.0003,0.9959881901741028,-0.36048541516065596,0.0024455942068016155,0.03018256,30.0,54.10392042994499
141312,4,6,1264,,,,,,,,,,,,
143360,5,8,1211,690,0.44962680898606777,0.2,0.24626624584197998,0.151025390625,0.0003,0.9956611394882202,-0.39123738994821905,0.004675570773542859,0.026842523,,
145000,,,,700,0.5863922410644591,0.2,0.18349243700504303,0.1169921875,0.0003,0.9954714775085449,-0.33191506578586993,0.002631337210186757,0.07371414,41.6,73.29065278321505
145408,1,0,2177,,,,,,,,,,,,
147456,2,2,1501,710,0.5138339642435312,0.2,0.18175531923770905,0.164794921875,0.0003,0.9965653419494629,-0.3640278071165085,0.004560703187598847,0.03032668,,
149504,3,4,1307,720,0.5966783051379025,0.2,0.2160763442516327,0.16083984375,0.0003,0.9952107667922974,-0.3199321646708995,0.017518073722021653,0.09995097,,
150000,,,,730,0.5466357612051069,0.2,0.13767263293266296,0.14814453125,0.0003,0.9965271949768066,-0.3496970755979419,0.0121997757916688,0.034951046,29.8,52.11767307519913
151552,4,6,1218,,,,,,,,,,,,
153600,5,8,1180,740,0.5980154819320888,0.2,0.2624359428882599,0.151123046875,0.0003,0.9969679713249207,-0.321985371876508,0.02241097350124619,0.03534022,,
155000,,,,750,0.544931337563321,0.2,0.24092765152454376,0.17822265625,0.0003,0.9960386157035828,-0.3258145530242473,0.012875880900537595,0.061282486,38.2,62.48983633480966
155648,1,0,2236,,,,,,,,,,,,
157696,2,2,1507,760,0.5019220538437367,0.2,0.20548877120018005,0.135400390625,0.0003,0.9967896938323975,-0.3291656823363155,0.0058689011057140306,0.019943865,,
159744,3,4,1334,770,0.7023625235073269,0.2,0.3269422650337219,0.138671875,0.0003,0.9950622916221619,-0.33482182240113617,0.0013201212394051253,0.019767785,,
160000,,,,780,0.6730805352330208,0.2,0.23065412044525146,0.11064453125,0.0003,0.9970940947532654,-0.31469855792820456,0.0038671855996653902,0.029236848,32.6,55.3874370932579
161792,4,6,1229,,,,,,,,,,,,
163840,5,8,1200,790,0.5285165279172361,0.2,0.29715660214424133,0.156640625,0.0003,0.9967677593231201,-0.31908872942440214,0.02470063184882747,0.20273496,,
165000,,,,800,12.731341276317835,0.2,6.355454444885254,0.16142578125,0.0003,0.8973395824432373,-0.49468712182715535,-0.007970710880181286,0.06651722,83.6,45.87118133753538
165888,1,1,2004,,,,,,,,,,,,
167936,2,2,1428,810,9.438793593645096,0.2,3.752927303314209,0.14853515625,0.0003,0.9389986991882324,-0.544318635109812,0.02143296286521945,0.054347843,,
169984,3,4,1282,820,5.298200644738972,0.2,2.1476683616638184,0.162109375,0.0003,0.9532537460327148,-0.5135362558066845,0.009762351102835964,0.0262746,,
170000,,,,830,2.6993101091124116,0.2,0.9274073839187622,0.1796875,0.0003,0.9729359745979309,-0.34752166625112296,0.015933859421056695,0.22737655,28.2,51.73395527005196
172032,4,6,1227,,,,,,,,,,,,
174080,5,8,1201,840,0.7326703023165464,0.2,0.2679506242275238,0.1732421875,0.0003,0.9837000966072083,-0.33121232385747135,0.002657508766242245,0.056435607,,
175000,,,,850,0.700767428195104,0.2,0.19014741480350494,0.16806640625,0.0003,0.9933139681816101,-0.33508493648841975,0.00863490447809454,0.14647394,138.4,52.42543371915817
176128,1,1,1893,,,,,,,,,,,,
178176,2,2,1399,860,0.5436457751318813,0.2,0.32730746269226074,0.261328125,0.0003,0.9961853623390198,-0.3894366094842553,0.022436407291388606,0.07081188,,
180000,,,,870,0.5804539553355426,0.2,0.2786710858345032,0.180126953125,0.0003,0.9941022992134094,-0.3420001833233982,0.016847529700316954,0.07252677,81.4,46.17570959329605
180224,3,5,1224,,,,,,,,,,,,
182272,4,6,1171,880,0.5913625213783235,0.2,0.4105836749076843,0.171630859375,0.0003,0.9968105554580688,-0.3683600637130439,0.005436474981252104,0.059337948,,
184320,5,8,1154,890,3.1172417626716196,0.2,2.08443021774292,0.1658203125,0.0003,0.9629979729652405,-0.47617829916998744,-0.008308002031844808,0.024615929,,
185000,,,,900,3.474138789623976,0.2,1.708471417427063,0.17734375,0.0003,0.9700793027877808,-0.515717463195324,0.0228251694185019,0.06029255,242.8,37.762610477209094
186368,1,1,1672,,,,,,,,,,,,
188416,2,3,1314,910,4.351950309425592,0.2,1.6745201349258423,0.229931640625,0.0003,0.9692160487174988,-0.6081272723153234,0.0002572828278061934,0.03573557,,
190000,,,,920,1.7069914415478706,0.2,0.9908527731895447,0.239306640625,0.0003,0.9850127696990967,-0.49116825507953765,0.018124541935685558,0.040288076,136.6,49.9052216053009
190464,3,5,1155,,,,,,,,,,,,
192512,4,7,1136,930,0.5831707535777241,0.2,0.34334796667099,0.15869140625,0.0003,0.9943287372589111,-0.4465076407417655,0.005097367448615842,0.025231102,,
194560,5,9,1122,940,7.841401889547706,0.2,4.470538139343262,0.118994140625,0.0003,0.9398238658905029,-0.632549247983843,-0.0022727718998794442,0.017224029,,
195000,,,,950,6.050954787433147,0.2,1.7958213090896606,0.139794921875,0.0003,0.943340539932251,-0.6941823605448008,0.0037855253933230413,0.054484002,243.0,39.298037469387054
196608,1,1,1569,,,,,,,,,,,,
198656,2,3,1275,960,2.0284640351310372,0.2,0.8322407603263855,0.2220703125,0.0003,0.97437983751297,-0.5612541515380144,0.014807372240466066,0.0512504,,
200000,,,,970,8.680648593604564,0.2,3.1865344047546387,0.222900390625,0.0003,0.9408485889434814,-0.9055668005719781,-0.00532212148536928,0.019137125,28.4,53.41929193139076
200704,3,5,1143,,,,,,,,,,,,
202752,4,7,1080,980,4.114570489153266,0.2,2.085031747817993,0.169970703125,0.0003,0.965193510055542,-0.6851250086911023,0.007946152595832246,0.029743586,,
204800,5,9,1058,990,10.145523858070373,0.2,6.724814414978027,0.270947265625,0.0003,0.9504939317703247,-0.8628719130530953,0.004703295364743098,0.077279195,,
205000,,,,1000,9.518459018319845,0.2,1.440219759941101,0.197705078125,0.0003,0.948616623878479,-0.7748846892267466,0.008941470892750658,0.032034155,127.8,37.42149523496628
206848,1,1,1846,,,,,,,,,,,,
208896,2,3,1358,1010,8.879418598860502,0.2,4.469517230987549,0.199169921875,0.0003,0.9614603519439697,-0.772657616622746,0.0004282666959625203,0.026255473,,
210000,,,,1020,10.530926816910505,0.2,5.566051959991455,0.214306640625,0.0003,0.944127082824707,-0.7623266605660319,0.0014801128665567376,0.023102771,246.4,36.70253544151783
210944,3,5,1137,,,,,,,,,,,,
212992,4,7,1120,1030,1.5341200163587927,0.2,0.4695090651512146,0.210107421875,0.0003,0.9822544455528259,-0.5671549510210753,0.0042017019244667605,0.035541482,,
215000,,,,1040,3.666359188593924,0.2,0.7578653693199158,0.241796875,0.0003,0.9692832231521606,-0.5358893369324506,-0.003226666638511233,0.020277638,92.6,63.11845791935921
215040,5,9,1079,,,,,,,,,,,,
217088,1,0,2279,1050,1.1488151360303163,0.2,1.5966956615447998,0.19814453125,0.0003,0.9885067343711853,-0.4894301673397422,0.00544993721996434,0.13316604,,
219136,2,2,1425,1060,5.613246116787195,0.2,5.092849254608154,0.17177734375,0.0003,0.9489919543266296,-0.6183618702925742,0.014382553835457657,0.02150289,,
220000,,,,1070,4.8799603544175625,0.2,2.1939139366149902,0.131396484375,0.0003,0.9667437076568604,-0.6298084864392877,0.006135411305876914,0.029972665,129.2,31.223231142479925
221184,3,5,1193,,,,,,,,,,,,
223232,4,7,1113,1080,5.418009698390961,0.2,2.840825319290161,0.149169921875,0.0003,0.9629299640655518,-0.6494624325074255,0.00027782607357949016,0.020876218,,
225000,,,,1090,2.458192660473287,0.2,1.2475725412368774,0.164599609375,0.0003,0.9735401272773743,-0.5527165052480996,0.004921599567023804,0.031358197,38.8,63.57384624965489
225280,5,9,1081,,,,,,,,,,,,
227328,1,0,2299,1100,3.3867633966729045,0.2,1.0893175601959229,0.18388671875,0.0003,0.9732847809791565,-0.5016946356743575,0.01387545637844596,0.043092553,,
229376,2,2,1471,1110,1.1688568444922567,0.2,0.47387033700942993,0.149169921875,0.0003,0.9867053627967834,-0.4727396880276501,0.013355206743290183,0.08789559,,
230000,,,,1120,0.5601526371669024,0.2,0.3284863233566284,0.149072265625,0.0003,0.9942805171012878,-0.43706707758829,0.000409228031639941,0.018155139,25.0,48.461975157260895
231424,3,4,1246,,,,,,,,,,,,
233472,4,6,1190,1130,1.0138009529560805,0.2,0.5187625885009766,0.158740234375,0.0003,0.9907479882240295,-0.4278165734373033,-0.005108664119325113,0.03226299,,
235000,,,,1140,1.9609504595398903,0.2,0.45157963037490845,0.18046875,0.0003,0.9781753420829773,-0.5199440064840019,0.009731208115408663,0.023289738,140.2,40.28517470955849
235520,5,9,1124,,,,,,,,,,,,
237568,1,0,2357,1150,1.5246405776590108,0.2,0.7629569172859192,0.15625,0.0003,0.9897583723068237,-0.4399107933044434,-0.004516128341492731,0.026101928,,
239616,2,2,1484,1160,0.9199272279627622,0.2,0.6872971653938293,0.14775390625,0.0003,0.9935128688812256,-0.4048403871245682,0.019502201733121182,0.050460108,,
240000,,,,1170,1.4398793131113052,0.2,0.48847514390945435,0.2984375,0.0003,0.9859115481376648,-0.6627104024402797,0.05599899277585792,1.4893951,300.0,27.135024056956173
241664,3,5,1170,,,,,,,,,,,,
243712,4,7,1144,1180,13.25004565641284,0.2,8.557988166809082,0.272998046875,0.0003,0.8875296115875244,-0.9920225204899907,0.01636349093460012,0.028073998,,
245000,,,,1190,6.683194488286972,0.2,2.69889760017395,0.1587890625,0.0003,0.9476262331008911,-0.6497177846729756,-0.003488929947343422,0.012308734,91.6,51.31161880791187
245760,5,9,1106,,,,,,,,,,,,
247808,1,0,2281,1200,3.8270904988050463,0.2,1.6501835584640503,0.164697265625,0.0003,0.9660723805427551,-0.4910836418159306,0.00291626924299635,0.06711322,,
249856,2,3,1230,1210,2.9825118713080885,0.2,1.1826531887054443,0.130419921875,0.0003,0.9687958359718323,-0.4659367113374174,0.0007406965261907317,0.02915236,,
250000,,,,1220,0.7846716445870697,0.2,0.2775075435638428,0.20087890625,0.0003,0.9883860945701599,-0.4523151544854045,0.004559457670256961,0.044018958,27.8,51.72478872835636
251904,3,5,1106,,,,,,,,,,,,
253952,4,7,1086,1230,0.7403097899630666,0.2,0.2638550102710724,0.12822265625,0.0003,0.9916401505470276,-0.40661588981747626,0.009823702731227967,0.028077034,,
255000,,,,1240,0.5666693325154484,0.2,0.26700907945632935,0.164453125,0.0003,0.9949967265129089,-0.36106282616965474,0.006374523822159972,0.0414735,29.0,53.00943899154663
256000,5,9,1059,,,,,,,,,,,,
258048,1,1,2005,1250,0.49836785639636216,0.2,0.1487533003091812,0.171875,0.0003,0.991756796836853,-0.3821506917010993,0.010603699994680938,0.085995704,,
260000,,,,1260,1.1835405938327312,0.2,0.6262540817260742,0.2818359375,0.0003,0.9867934584617615,-0.5576721347868443,0.009891826909733937,0.11696787,242.2,29.766471636295318
260096,2,3,1188,,,,,,,,,,,,
262144,3,5,1107,1270,1.3278795836493373,0.2,1.2676057815551758,0.218017578125,0.0003,0.9851941466331482,-0.5450878493487835,0.0390927731859847,0.43432868,,
264192,4,7,1074,1280,1.4797300685197115,0.2,0.7368748188018799,0.254150390625,0.0003,0.9890663623809814,-0.5710366769693792,0.0152352374381735,0.058136493,,
265000,,,,1290,1.1246641223318874,0.2,0.5302388668060303,0.20869140625,0.0003,0.9865955114364624,-0.5162593792192638,0.0017952035399503075,0.05607625,23.2,49.95032288134098
266240,5,9,1060,,,,,,,,,,,,
268288,1,1,1907,1300,0.6795795273967087,0.2,0.27097275853157043,0.157763671875,0.0003,0.9939874410629272,-0.46294209761545063,0.01294795960347983,0.02469118,,
270000,,,,1310,9.22686849758029,0.2,6.871775150299072,0.158447265625,0.0003,0.9322836995124817,-0.6822094269096851,0.00996648807922611,0.025973748,137.0,37.8712607011199
270336,2,3,1192,,,,,,,,,,,,
272384,3,5,1144,1320,9.773530673980712,0.2,2.4825503826141357,0.1990234375,0.0003,0.9557642936706543,-0.7081262049265206,-0.0001311392305069603,0.055883527,,
274432,4,7,1097,1330,8.127221680432559,0.2,2.80938458442688,0.133544921875,0.0003,0.965660810470581,-0.6393899814225733,-0.005243240293930284,0.018693607,,
275000,,,,1340,2.8159660486504436,0.2,1.608459234237671,0.131103515625,0.0003,0.971066951751709,-0.5439595892094076,0.0010883174632908776,0.020362046,83.4,49.961570759117606
276480,5,9,1060,,,,,,,,,,,,
278528,1,1,1980,1350,6.761530946940184,0.2,3.7883992195129395,0.15966796875,0.0003,0.9698623418807983,-0.773949090950191,-0.0014358215834363365,0.01825206,,
280000,,,,1360,6.438071272522211,0.2,4.305500030517578,0.136328125,0.0003,0.9647973775863647,-0.7220274724066258,-0.0007223921915283426,0.029242102,71.8,36.85758000612259
280576,2,3,1152,,,,,,,,,,,,
282624,3,5,1093,1370,5.3438553985208275,0.2,4.615630149841309,0.13486328125,0.0003,0.9725956320762634,-0.7018989382311702,0.008537488838192076,0.050331652,,
284672,4,7,1052,1380,4.208428005501628,0.2,1.5150355100631714,0.153173828125,0.0003,0.9796613454818726,-0.6964908326044679,0.00157824177731527,0.02285694,,
285000,,,,1390,2.0719338534399867,0.2,1.3563858270645142,0.185791015625,0.0003,0.9769014120101929,-0.5639042526483535,0.0027032053767470643,0.028760277,71.2,35.631358897686006
286720,5,9,1036,,,,,,,,,,,,
288768,1,1,1946,1400,5.931643424555659,0.2,5.037232398986816,0.233056640625,0.0003,0.9746145009994507,-0.6776895468123257,0.013316569621383677,0.017058203,,
290000,,,,1410,1.4347322501242161,0.2,0.7344956398010254,0.191259765625,0.0003,0.9867913126945496,-0.49469298776239157,0.010820623497420457,0.03469638,300.0,28.011562383174898
290816,2,3,1121,,,,,,,,,,,,
292864,3,5,1081,1420,6.0428356528282166,0.2,4.5986738204956055,0.213623046875,0.0003,0.9707059264183044,-0.6977552434429526,0.006241716996737523,0.12896101,,
294912,4,7,1050,1430,7.640729735046625,0.2,4.68079137802124,0.175244140625,0.0003,0.9276057481765747,-0.6100465048104524,0.01598506049340358,0.021414813,,
295000,,,,1440,2.031555706076324,0.2,1.00101900100708,0.234375,0.0003,0.9782550930976868,-0.6816844255663455,0.010592317141708918,0.07703174,181.0,22.455244779586792
296960,5,10,1009,,,,,,,,,,,,
299008,1,1,1912,1450,4.888467859476805,0.2,2.9969887733459473,0.166650390625,0.0003,0.9647817611694336,-0.7859736301004887,0.005352367932209745,0.021976609,,
300000,,,,1460,3.132023096829653,0.2,1.4816702604293823,0.1138671875,0.0003,0.9769842028617859,-0.7800075566396117,-0.00026247474161209536,0.054082856,244.2,22.29081340879202
301056,2,3,1154,,,,,,,,,,,,
303104,3,5,1107,1470,5.716011655703187,0.2,2.8805272579193115,0.1494140625,0.0003,0.9597393870353699,-0.7952608505263925,0.0019872552104061468,0.04156196,,
305000,,,,1480,6.604840978235006,0.2,3.89074444770813,0.1486328125,0.0003,0.9567639827728271,-0.8397432506084442,-0.0019543750677257776,0.026395593,193.2,44.57515765093267
305152,4,7,1032,,,,,,,,,,,,
307200,5,10,1008,1490,11.219200018048287,0.2,4.141885280609131,0.186376953125,0.0003,0.9342723488807678,-0.9266598463058472,-0.0003509663511067629,0.015186979,,
309248,1,1,1983,1500,3.905023946613073,0.2,2.5685243606567383,0.213818359375,0.0003,0.9640307426452637,-0.8468119719997048,0.010724345030030235,0.049637973,,
310000,,,,1510,6.7979351490736,0.2,2.7765555381774902,0.18916015625,0.0003,0.9370774030685425,-0.8002163844183088,-0.004407620767597109,0.04353506,246.6,27.62594655752182
311296,2,3,1153,,,,,,,,,,,,
313344,3,5,1072,1520,2.6254269011318683,0.2,0.5365308523178101,0.185400390625,0.0003,0.9612370133399963,-0.717541685141623,-0.00021678589400835334,0.023167193,,
315000,,,,1530,8.339999825507402,0.2,3.0013349056243896,0.166357421875,0.0003,0.8986623883247375,-0.8775295274332165,0.002630243860767223,0.028662294,186.0,32.425346532464026
315392,4,8,1017,,,,,,,,,,,,
317440,5,10,1009,1540,1.885623323172331,0.2,0.4056406319141388,0.144140625,0.0003,0.9755159020423889,-0.5959081258624792,0.01062093749496853,0.06622692,,
319488,1,1,1935,1550,3.528027287684381,0.2,5.437003135681152,0.2265625,0.0003,0.941351592540741,-0.7634702000766993,0.00909846605718485,0.09135942,,
320000,,,,1560,1.101911112293601,0.2,0.8042932748794556,0.187646484375,0.0003,0.9867769479751587,-0.6162076309323311,-0.0035035670269280674,0.018553514,188.6,37.51195700764656
321536,2,3,1195,,,,,,,,,,,,
323584,3,5,1138,1570,6.384373652935028,0.2,2.6719541549682617,0.17451171875,0.0003,0.9418826103210449,-0.7957522740587593,0.012787195532291662,0.1659496,,
325000,,,,1580,1.1417002095840871,0.2,0.754423201084137,0.161865234375,0.0003,0.985267162322998,-0.6092150875367224,-0.006111687066731974,0.021826718,300.0,30.025165486335755
325632,4,7,1040,,,,,,,,,,,,
327680,5,9,1036,1590,0.9841055048629641,0.2,0.28049206733703613,0.187744140625,0.0003,0.9903103113174438,-0.5210507167503238,-0.002929353478248231,0.015813246,,
329728,1,0,2111,1600,3.1715856473892927,0.2,1.540472388267517,0.15947265625,0.0003,0.9705672860145569,-0.5912784827873111,0.010790979751618579,0.06672881,,
330000,,,,1610,5.303405187651515,0.2,1.8237881660461426,0.14970703125,0.0003,0.974915087223053,-0.7218108044937253,0.0004004594884463586,0.030737326,241.6,21.943697476387023
331776,2,3,1145,,,,,,,,,,,,
333824,3,5,1119,1620,1.103997315466404,0.2,1.0352367162704468,0.204345703125,0.0003,0.985049307346344,-0.4938015663065016,0.007619444375450257,0.04844088,,
335000,,,,1630,1.3126929320394993,0.2,0.8832491636276245,0.126953125,0.0003,0.9769026637077332,-0.5988178907893598,0.0044749411114025864,0.038089745,187.0,31.806395334005355
335872,4,7,1040,,,,,,,,,,,,
337920,5,9,1035,1640,6.211373811587691,0.2,5.891921520233154,0.203466796875,0.0003,0.9371724128723145,-0.7248492021113634,0.0034936873307742644,0.08028819,,
339968,1,1,1905,1650,1.206750305555761,0.2,0.6380186676979065,0.192529296875,0.0003,0.9776343107223511,-0.6175508175976574,0.002699214511085302,0.039701797,,
340000,,,,1660,0.7801196664571762,0.2,0.3187182545661926,0.193115234375,0.0003,0.9925843477249146,-0.5594066463410854,-0.0031008770689368247,0.025275279,300.0,30.32711926698685
342016,2,3,1113,,,,,,,,,,,,
344064,3,5,1089,1670,0.7594092424958945,0.2,0.42573392391204834,0.216015625,0.0003,0.9925252199172974,-0.5517161967232823,-0.006194672448327765,0.019072179,,
345000,,,,1680,0.9805623087100684,0.2,0.23700422048568726,0.1943359375,0.0003,0.9940085411071777,-0.5255377045832574,-0.009645447670482098,0.01623435,137.2,47.05726253688336
346112,4,8,1020,,,,,,,,,,,,
348160,5,9,1029,1690,6.773110269382596,0.2,4.895367622375488,0.2541015625,0.0003,0.9519717693328857,-0.7296948766335845,0.016815583960851654,0.06620233,,
350000,,,,1700,5.462789370492101,0.2,2.3788845539093018,0.20576171875,0.0003,0.9713037014007568,-0.6912950763478876,0.01726884658419294,0.016179103,202.2,53.51175856888294
350208,1,1,1445,,,,,,,,,,,,
352256,2,3,1230,1710,8.779193828999997,0.2,3.1749379634857178,0.190869140625,0.0003,0.9430372714996338,-0.8863684378564358,8.991603826871141e-05,0.03826937,,
354304,3,5,1145,1720,1.4717104276642203,0.2,0.49968811869621277,0.159814453125,0.0003,0.9669461846351624,-0.5000527398660779,0.006812159116088878,0.017418258,,
355000,,,,1730,4.831012159585953,0.2,1.8497915267944336,0.11015625,0.0003,0.9688506126403809,-0.6457365114241839,-0.0016377405394450762,0.012115135,246.4,39.258919870853425
356352,4,7,1040,,,,,,,,,,,,
358400,5,9,1047,1740,5.337532892823219,0.2,1.977996587753296,0.173876953125,0.0003,0.9579685926437378,-0.6747182314284146,0.008745994912169408,0.038363416,,
360000,,,,1750,7.762200414761901,0.2,1.9794822931289673,0.192333984375,0.0003,0.9631690979003906,-0.7076525757089257,0.006409032728697639,0.028125092,196.2,44.768798330426215
360448,1,1,1499,,,,,,,,,,,,
362496,2,3,1203,1760,1.3068950190208852,0.2,0.39949917793273926,0.192626953125,0.0003,0.9757018685340881,-0.5479540609754622,0.007199324583052657,0.032885745,,
364544,3,5,1126,1770,9.910215911269187,0.2,3.055803060531616,0.201513671875,0.0003,0.9226524233818054,-0.7996025977656245,0.017723612432018854,0.04261693,,
365000,,,,1780,7.339423124864697,0.2,5.358590602874756,0.230224609375,0.0003,0.9511958956718445,-0.6535334941931069,0.0049998780523310415,0.11954612,87.6,61.99507234096527
366592,4,7,1082,,,,,,,,,,,,
368640,5,9,1059,1790,1.2681187570095063,0.2,1.086031198501587,0.31630859375,0.0003,0.9815359115600586,-0.5776331132277847,0.02952448747237213,0.076611385,,
370000,,,,1800,0.8524710367433727,0.2,0.359756737947464,0.23857421875,0.0003,0.987787663936615,-0.5047092473134398,0.01710799245774979,0.039828762,89.4,55.14953653886914
370688,1,1,1680,,,,,,,,,,,,
372736,2,3,1259,1810,3.983519245125353,0.2,2.06018328666687,0.088623046875,0.0003,0.9623152017593384,-0.4840558965690434,-0.008712457890214863,0.007187537,,
374784,3,5,1144,1820,5.864584289118648,0.2,2.397742748260498,0.314990234375,0.0003,0.9431538581848145,-0.6848131142556667,0.04481786517571891,0.08651698,,
375000,,,,1830,11.022915852069854,0.2,5.793740272521973,0.2458984375,0.0003,0.9340705871582031,-0.9163329256698489,0.00883421118487604,0.037707124,75.6,39.57621566206217
376832,4,7,1087,,,,,,,,,,,,
378880,5,9,1072,1840,8.744958110153675,0.2,4.875711917877197,0.23388671875,0.0003,0.9574558138847351,-0.7809349946677685,-0.0012474286806536839,0.026587373,,
380000,,,,1850,6.579764414578676,0.2,2.7346205711364746,0.204248046875,0.0003,0.9665995240211487,-0.7961296075955033,0.003251313506916631,0.022015696,194.6,47.31074360907078
380928,1,1,1418,,,,,,,,,,,,
382976,2,3,1168,1860,3.1954342905431985,0.2,2.9998552799224854,0.228271484375,0.0003,0.9441869854927063,-0.6078954679891467,0.012612100889964496,0.07376352,,
385000,,,,1870,4.927518091350794,0.2,3.0281827449798584,0.176220703125,0.0003,0.9637085795402527,-0.7145089967176318,0.008691436595108825,0.032995798,138.4,53.43133274614811
385024,3,5,1071,,,,,,,,,,,,
387072,4,7,1044,1880,2.7904834592714907,0.2,0.7607240676879883,0.223974609375,0.0003,0.9737749695777893,-0.5884014364331961,0.007705840413109399,0.060106285,,
389120,5,10,1006,1890,2.63477435130626,0.2,1.2786873579025269,0.244140625,0.0003,0.9717423915863037,-0.5715384639799594,0.0278326549429039,0.050339237,,
390000,,,,1900,6.903078904375434,0.2,2.41108775138855,0.162890625,0.0003,0.9530547857284546,-0.7802585136145354,0.005068597081117332,0.0102277985,73.6,37.64305530786514
391168,1,1,1697,,,,,,,,,,,,
393216,2,3,1186,1910,4.4869171097874645,0.2,2.3667759895324707,0.18134765625,0.0003,0.9765083193778992,-0.6634602488018573,-0.0025976595759857448,0.01191666,,
395000,,,,1920,2.373225114867091,0.2,1.0501080751419067,0.12939453125,0.0003,0.978680431842804,-0.5749492924660444,-0.0010937021208519582,0.023843892,72.0,31.09514496922493
395264,3,5,1109,,,,,,,,,,,,
397312,4,7,1074,1930,1.7488136210478842,0.2,0.7979611754417419,0.172265625,0.0003,0.9840973615646362,-0.5822822430171073,0.0016642520597088151,0.026460215,,
399360,5,9,1063,1940,0.7424112570472061,0.2,0.39514920115470886,0.1673828125,0.0003,0.9884472489356995,-0.4904106805101037,0.007439577973855194,0.07482592,,
400000,,,,1950,0.8498628990724683,0.2,0.31308984756469727,0.30673828125,0.0003,0.990199625492096,-0.4079401483759284,0.06292258259491064,0.1871298,243.2,34.88991444632411
401408,1,1,1358,,,,,,,,,,,,
403456,2,3,1157,1960,13.394628459215165,0.2,5.91013240814209,0.334228515625,0.0003,0.8775855302810669,-0.9974476002156735,0.009153139549016486,0.042308714,,
405000,,,,1970,5.874480982497334,0.2,2.164267063140869,0.114892578125,0.0003,0.9536054134368896,-0.6252998795360327,0.0006561811838764698,0.018999198,137.0,51.63851049989462
405504,3,5,1073,,,,,,,,,,,,
407552,4,7,1056,1980,1.0958770524710417,0.2,0.19951173663139343,0.138525390625,0.0003,0.9898736476898193,-0.4442277600057423,0.003225952877255622,0.06630588,,
409600,5,9,1057,1990,0.6918822867330163,0.2,0.43247729539871216,0.16943359375,0.0003,0.9949597120285034,-0.44053485002368686,0.014971847708511631,0.0148748895,,
410000,,,,2000,0.5569363471586257,0.2,0.17085570096969604,0.18466796875,0.0003,0.995775580406189,-0.4367046806961298,0.008173016979708337,0.020941086,33.2,56.540557336807254
411648,1,1,1637,,,,,,,,,,,,
413696,2,3,1255,2010,1.5130231267772616,0.2,0.9393256902694702,0.18154296875,0.0003,0.9860569834709167,-0.4943354913033545,0.0032771481026429685,0.041187115,,
415000,,,,2020,1.7356122951954602,0.2,0.7943924069404602,0.223779296875,0.0003,0.9849473834037781,-0.5409217153675854,-0.0032293964628479443,0.051032998,37.2,59.58408876508474
415744,3,5,1149,,,,,,,,,,,,
417792,4,7,1097,2030,1.2219320849515498,0.2,0.22569429874420166,0.1640625,0.0003,0.9895265102386475,-0.45763037987053395,0.006208940291253384,0.026277706,,
419840,5,9,1087,2040,0.865877520898357,0.2,0.5151883363723755,0.15458984375,0.0003,0.9942764043807983,-0.39248056104406714,-0.005212992675660643,0.01874784,,
420000,,,,2050,0.6210776173509658,0.2,0.4209403991699219,0.16904296875,0.0003,0.994901716709137,-0.4346745295450091,0.002706557710189372,0.020572085,44.8,75.2940172046423
421888,1,1,1725,,,,,,,,,,,,
